,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Kode Barang,Nama Barang,Re Order,Kategori,Sub Kategori,Satuan 1,Satuan 2,Satuan 3,Satuan 4,Konversi 1,Konversi 2,Konversi 3,Konversi 4,Satuan Beli,Satuan Jual,Default Qty Jual,PPN,Keterangan,HJ 1 - Satuan 1,HJ 2 - Satuan 1,HJ 3 - Satuan 1,HJ 1- Satuan 2,HJ 2- Satuan 2,HJ 3- Satuan 2,HJ 1 - Satuan 3,HJ 2 - Satuan 3,HJ 3 - Satuan 3,HJ 1 - Satuan 4,HJ 2 - Satuan 4,HJ 3 - Satuan 4,Harga Perolehan,Harga Beli
567,130117,MTG FORVITA FILMA 200GR,0,MENTEGA,MENTEGA,BKS,BKS,BKS,,1,1,1,0,3,1,0,0,,6500,0,0,6500,0,0,6500,0,0,0,0,0,5162.51,4000
568,130118,MTG SIMAS 15KG,0,MENTEGA,MENTEGA,KG,KG,DOS,,1,1,15,0,3,3,0,0,,26000,0,0,24500,0,0,330000,0,0,0,0,0,20045.68,20000
569,130119,MTG SIMAS 5KG,0,MENTEGA,MENTEGA,DOS,DOS,DOS,,1,1,1,0,3,3,0,0,,0,0,0,0,0,0,130000,0,0,0,0,0,130312.5,130000
570,130120,MUTIARA KUCING,0,MISC,BAHAN KUE,BKS,PRES,IKT,,1,25,100,0,3,2,0,0,,2500,0,0,58000,0,0,216000,0,0,0,0,0,2084,2084
571,130121,MINYAK WIJEN 135ML PEGASUS xxx,0,MISC,BAHAN KUE,PCS,PCS,LSN,,1,1,12,0,3,1,0,0,,13000,0,0,13000,0,0,150000,0,0,0,0,0,11750,11791.67
572,130122,MINYAK GR XXXX,0,,,BKS,BKS,BKS,,1,1,1,0,3,1,0,0,,16500,0,0,15750,0,0,185000,0,0,0,0,0,174000,174000
573,130123,MINYAK GR 2L mix,0,MINYAK GORENG,MINYAK GORENG,BKS,BKS,DOS,,1,1,6,0,3,1,0,0,,40000,0,0,40000,0,0,240000,0,0,0,0,0,29000,29000
574,130124,MINYAK KUNCIMAS 900ML xxx,0,MINYAK GORENG,MINYAK GORENG,PCS,PCS,DOS,,1,1,1,0,3,2,0,0,,22500,0,0,22500,0,0,262500,0,0,0,0,0,121646.34,147000
575,130125,MINYAK GR FILMA 1L xxx,0,MINYAK GORENG,MINYAK GORENG,PCS,PCS,DOS,,1,1,12,0,3,1,0,0,,18000,0,0,18000,0,0,212500,0,0,0,0,0,0,0
576,130126,MINYAK GR SABRINA 450ML xxx,0,MINYAK GORENG,MINYAK GORENG,PCS,PCS,DOS,,1,1,24,0,3,1,0,0,,10000,0,0,10000,0,0,220000,0,0,0,0,0,9691.68,9133.42
577,130127,MIE EKO MIE,0,MIE,MIE,PRES,PRES,DOS,,1,1,6,0,3,1,0,0,,10500,0,0,10500,0,0,57000,0,0,0,0,0,8507.29,8398.5
578,130128,MINYAK GR KITA RV 1L,0,,,PCS,PCS,DOS,,1,1,12,0,3,1,0,0,,19000,0,0,18500,0,0,220000,0,0,0,0,0,573130.59,14500
579,130129,MAKARONI SEDANI xxx,0,MISC,BAHAN KUE,BKS,BKS,DOS,,1,1,10,0,3,1,0,0,,19000,0,0,19000,0,0,187500,0,0,0,0,0,17116.4,17116.4
580,130130,MIE EKO MIE ISI 2,0,MIE,MIE,PCS,PCS,DOS,,1,1,36,0,3,1,0,0,,2250,0,0,2250,0,0,67000,0,0,0,0,0,1735.21,1720.94
581,130131,MIRI BULAT,0,PALAWIJA,PALAWIJA,ONS,KG,KG,,1,1,1,0,3,3,0,0,,6000,0,0,44000,0,0,44500,0,0,0,0,0,291.99,39000
582,130132,MAKARONI SRIKANDI,0,MIE,MIE,PCS,PCS,IKT,,1,1,10,0,3,1,0,0,,21500,0,0,21000,0,0,200000,0,0,0,0,0,18900,18900
583,130133,MINYAK GR KITA BOTOL 1L xxxxx,0,MINYAK GORENG,MINYAK GORENG,PCS,PCS,DOS,,1,1,12,0,3,3,0,0,,19000,0,0,18500,0,0,220000,0,0,0,0,0,17619,17500
584,140001,NIKISARI SAOS TOMAT,0,SAOS,SAOS,BKS,BKS,DOS,,1,1,24,0,3,1,0,0,,4250,0,0,4000,0,0,85000,0,0,0,0,0,3144.78,3144.5
585,140002,NIKISARI SAOS SAMBAL,0,SAOS,SAOS,BKS,BKS,DOS,,1,1,24,0,3,1,0,0,,4250,0,0,4000,0,0,85000,0,0,0,0,0,3149.15,3144.5
586,140003,NUTRIJELL K ANGGUR,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,1541.24,1541.33
587,140004,NUTRIJELL K KELAPA MUDA,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,1494.68,1541.33
588,140005,NUTRIJELL K LECI,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,1541.14,1541.33
589,140006,NUTRIJELL K JERUK,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,1541.54,1541.33
590,140007,NUTRIJELL K MANGGA,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,1528.04,1541.33
591,140008,NUTRIJELL K MELON,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,1541.33,1541.33
592,140009,NUTRIJELL K STRAWBERRY,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,1541.33,1541.33
593,140010,NUTRIJELL K COKLAT,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,3000,0,0,30500,0,0,352500,0,0,0,0,0,2245.87,2245.87
594,140011,NUTRISARI xxx,0,MINUMAN,MINUMAN,RTG,PRES,DOS,,1,4,72,0,3,2,0,0,,125000,0,0,48000,0,0,740000,0,0,0,0,0,0,0
595,140012,NUTRIJELL K JAMBU,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,2848.63,1541.33
596,140013,NUTRIJELL K KURMA CINCAU,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,1541.33,1541.33
597,140014,NUTRIJELL K PLAIN,0,MISC,BAHAN KUE,BKS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,0,0,235000,0,0,0,0,0,3082.65,1541.33
598,140015,N________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,140016,N________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,140017,N________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,140018,N________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,140019,N________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,140020,N________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,140021,N________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,150001,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,150002,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,150003,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,150004,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,150005,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,150006,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,150007,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,150008,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,150009,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,150010,O________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,160001,PAK MAYA / ANGEL 500gr,0,MISC,BAHAN KUE,BKS,BKS,DOS,,1,1,20,0,3,1,0,0,,35000,0,0,33500,0,0,670000,0,0,0,0,0,33548.08,31500
616,160002,PEMPEK KTLM,0,MISC,MISC,PCS,PCS,PAK,,1,1,5,0,3,1,0,0,,5500,0,0,5500,0,0,27500,0,0,0,0,0,0,0
617,160003,PEMPEK KTLM ADAAN,0,FOOD,FOOD,PAK,PCS,PCS,,1,1,1,0,3,1,0,0,,5000,0,0,5000,0,0,5000,0,0,0,0,0,0,0
618,160004,PEMPEK KTLM KAPAL SELAM KECIL,0,FOOD,FOOD,PAK,PCS,PCS,,1,1,1,0,3,1,0,0,,5000,0,0,5000,0,0,5000,0,0,0,0,0,0,0
619,160005,PEMPEK KTLM KERITING,0,FOOD,FOOD,PAK,PCS,PCS,,1,1,1,0,3,1,0,0,,5000,0,0,5000,0,0,5000,0,0,0,0,0,0,0
620,160006,PEMPEK KTLM LENJER,0,FOOD,FOOD,PAK,PCS,PCS,,1,1,1,0,3,1,0,0,,5000,0,0,5000,0,0,5000,0,0,0,0,0,0,0
621,160007,PEPSODENT 120GR,0,PASTA GIGI,PASTA GIGI,KTK,LSN,DOS,,1,12,72,0,3,2,0,0,,9000,0,0,105000,0,0,600000,0,0,0,0,0,7216.02,8500
622,160008,PEPSODENT 190GR,0,PASTA GIGI,PASTA GIGI,KTK,LSN,DOS,,1,12,48,0,3,2,0,0,,13500,0,0,156000,0,0,605000,0,0,0,0,0,11935.69,12333.33
623,160009,PEPSODENT 75GR,0,PASTA GIGI,PASTA GIGI,KTK,LSN,DOS,,1,12,144,0,3,2,0,0,,4750,0,0,55000,0,0,615000,0,0,0,0,0,4053.19,4041.54
624,160010,PEPSODENT HERBAL 190GR,0,PASTA GIGI,PASTA GIGI,KTK,KTK,LSN,,1,1,12,0,3,3,0,0,,20000,0,0,20000,0,0,234000,0,0,0,0,0,0,0
625,160011,PEPSODENT HERBAL 65GR,0,PASTA GIGI,PASTA GIGI,KTK,KTK,LSN,,1,1,12,0,3,3,0,0,,6700,0,0,6700,0,0,72000,0,0,0,0,0,5899.94,5900
626,160012,PETIS SL,0,MISC,BUMBU,ISI,KLG,KLG,,1,1,1,0,3,2,0,0,,95000,0,0,107500,0,0,107500,0,0,0,0,0,102907.94,103000
627,160013,PLASTIK PE xxxx,0,PLASTIK,PLASTIK,BKS,BKS,KG,,1,1,4,0,3,1,0,0,,9500,0,0,9500,0,0,36000,0,0,0,0,0,0,0
628,160014,PLASTIK PP SEMUT xxx,0,PLASTIK,PLASTIK,BKS,BKS,KG,,1,1,4,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,160015,PLASTIK TIKTAS HD PE 1 1/2KG,0,PLASTIK,PLASTIK,BKS,BKS,IKT,,1,1,5,0,3,3,0,0,,6500,0,0,6500,0,0,29500,0,0,0,0,0,5240,5240
630,160016,PLASTIK TIKTAS HD PE 1/2KG,0,PLASTIK,PLASTIK,BKS,BKS,IKT,,1,1,5,0,3,3,0,0,,3500,0,0,3500,0,0,15500,0,0,0,0,0,2575.46,2540
631,160017,PLASTIK TIKTAS HD PE 1/4KG,0,PLASTIK,PLASTIK,BKS,BKS,IKT,,1,1,5,0,3,3,0,0,,2000,0,0,2000,0,0,9000,0,0,0,0,0,1390,1390
632,160018,PLASTIK TIKTAS HD PE 1KG,0,PLASTIK,PLASTIK,BKS,BKS,IKT,,1,1,5,0,3,3,0,0,,4500,0,0,4500,0,0,21000,0,0,0,0,0,3531.74,3490
633,160019,PLASTIK TIKTAS HD PE 2KG,0,PLASTIK,PLASTIK,BKS,BKS,IKT,,1,1,5,0,3,3,0,0,,7500,0,0,7500,0,0,35000,0,0,0,0,0,0,0
634,160020,POP MIE B,0,MIE,MIE,BKS,BKS,DOS,,1,1,24,0,3,3,0,0,,4500,0,0,4500,0,0,105000,0,0,0,0,0,4130.65,4164.58
635,160021,POP MIE K xxx,0,MIE,MIE,BKS,BKS,DOS,,1,1,24,0,3,3,0,0,,3250,0,0,3100,0,0,73000,0,0,0,0,0,7654.53,2734.67
636,160022,PLASTIK PE APOLO 1/4kg 10x20,0,PLASTIK,PLASTIK,BKS,BKS,KG,,1,1,4,0,3,1,0,0,,15000,0,0,14500,0,0,55000,0,0,0,0,0,5954.53,7000
637,160023,PLASTIK PE APOLO 1/2kg 12x24,0,PLASTIK,PLASTIK,BKS,BKS,KG,,1,1,4,0,3,1,0,0,,15000,0,0,14500,0,0,55000,0,0,0,0,0,7064,7000
638,160024,PLASTIK PE APOLO 1KG 15x27,0,PLASTIK,PLASTIK,BKS,BKS,KG,,1,1,4,0,3,1,0,0,,15000,0,0,14500,0,0,55000,0,0,0,0,0,7031,7000
639,160025,PLASTIK PE APOLO 1.5KG 18x30,0,PLASTIK,PLASTIK,BKS,BKS,KG,,1,1,4,0,3,1,0,0,,15000,0,0,14500,0,0,55000,0,0,0,0,0,0,7500
640,160026,PLASTIK PE APOLO 2KG 18x35,0,PLASTIK,PLASTIK,BKS,BKS,KG,,1,1,4,0,3,1,0,0,,15000,0,0,14500,0,0,55000,0,0,0,0,0,7065,7000
641,160027,PLASTIK PE APOLO 3KG 25x40,0,PLASTIK,PLASTIK,BKS,BKS,KG,,1,1,4,0,3,1,0,0,,15000,0,0,14500,0,0,55000,0,0,0,0,0,2231,7250
642,160028,POTABEE SNACK RTG xxx,0,FOOD,FOOD,RTG,RTG,DOS,,1,1,6,0,3,1,0,0,,17500,0,0,17500,0,0,102000,0,0,0,0,0,16087.5,16087.5
643,160029,PALA,0,PALAWIJA,PALAWIJA,Ons,KG,KG,,1,1,1,0,3,3,0,0,,15000,0,0,95000,0,0,100000,0,0,0,0,0,86.38,90000
644,160030,PEMUTIH KUE xxx,0,TEPUNG,TEPUNG,ONS,ONS,KG,,1,1,10,0,3,1,0,0,,6000,0,0,6000,0,0,50000,0,0,0,0,0,3500,3500
645,160031,Pasta MORIZA xxx,0,MISC,BAHAN KUE,PCS,PCS,PCS,,1,1,1,0,1,1,0,0,,6500,0,0,6500,0,0,6500,0,0,0,0,0,0,5500
646,160032,PEKAK BUNGA LAWANG 1KG xxx,0,MISC,BAHAN KUE,BKS,BKS,BKS,,1,1,1,0,1,1,0,0,,215000,0,0,0,0,0,0,0,0,0,0,0,0,0
647,160033,P________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,180001,RAPIKA RF 450ML,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,5500,0,0,5500,0,0,62000,0,0,0,0,0,3720.25,3603.58
649,180002,RAPIKA SC,0,MISC,SABUN CAIR,LSN,PRES,DOS,,1,6,24,0,3,1,0,0,,5000,0,0,29000,0,0,115000,0,0,0,0,0,4370.55,4573.79
650,180003,REALGOOD MILK CK/STR xxx,0,FOOD,FOOD,BKS,BKS,DOS,,1,1,48,0,3,1,0,0,,1000,0,0,1000,0,0,41500,0,0,0,0,0,0,0
651,180004,REXONA SC.,0,MISC,MISC,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,26000,0,0,26000,0,0,290000,0,0,0,0,0,27340.38,22800
652,180005,RINSO 770 GR,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,23000,0,0,23000,0,0,250000,0,0,0,0,0,12900,12900
653,180006,RINSO CAIR 800ML,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,29000,0,0,29000,0,0,235000,0,0,0,0,0,2547.17,22500
654,180007,RINSO CAIR SC. (isi 12 lsn),0,DETERGEN,DETERGEN,LSN,LSN,DOS,,1,1,12,0,3,1,0,0,,10000,0,0,9000,0,0,110000,0,0,0,0,0,8794.75,8666.67
655,180008,RINxx xxxx,0,,,BKS,BKS,DOS,,1,1,12,0,3,3,0,0,,4600,0,0,4600,0,0,51500,0,0,0,0,0,5916.43,5875
656,180009,RINSO SC 50GR,0,DETERGEN,DETERGEN,LSN,LSN,DOS,,1,1,10.5,0,3,1,0,0,,10000,0,0,10000,0,0,95500,0,0,0,0,0,8285.73,8285.71
657,180010,ROKOK SURYA12,0,ROKOK,ROKOK,PCS,PCS,PRES,,1,1,10,0,3,3,0,0,,27000,0,0,26500,0,0,258500,0,0,0,0,0,463.99,24825
658,180011,XXX ROKOK SURYA PRO MR xxx,0,ROKOK,ROKOK,PRES,PRES,PRES,,1,1,1,0,3,3,0,0,,0,0,0,0,0,0,270000,0,0,0,0,0,0,0
659,180012,XXX ROKOK SURYA PRO PTH xxx,0,ROKOK,ROKOK,PRES,PRES,PRES,,1,1,1,0,3,3,0,0,,0,0,0,0,0,0,270000,0,0,0,0,0,0,0
660,180013,XXX ROKOK SURYA KLG xxx,0,ROKOK,ROKOK,KLG,KLG,KLG,,1,1,1,0,3,3,0,0,,0,0,0,0,0,0,108000,0,0,0,0,0,3178.48,102000
661,180014,XXX ROKOK DJI SAM SOE 12 xxx,0,ROKOK,ROKOK,PRES,PRES,PRES,,1,1,1,0,1,1,0,0,,173500,0,0,0,0,0,0,0,0,0,0,0,172500,172500
662,180015,XXX ROKOK A MILD 16 xxx,0,ROKOK,ROKOK,PRES,PRES,PRES,,1,1,1,0,3,3,0,0,,0,0,0,0,0,0,309000,0,0,0,0,0,193.94,274600
663,180016,ROYCO SAPI 220GR,0,MSG,MSG,BKS,BKS,DOS,,1,1,24,0,3,1,0,0,,9500,0,0,9250,0,0,207500,0,0,0,0,0,6671.43,8385.21
664,180017,ROYCO AYAM 1KG,0,MSG,MSG,BKS,BKS,DOS,,1,1,6,0,3,1,0,0,,42000,0,0,42000,0,0,237500,0,0,0,0,0,32500,32500
665,180018,ROYCO SC 500AN SP,0,MSG,MSG,RTG,LOS,DOS,,1,1,48,0,3,1,0,0,,5000,0,0,4800,0,0,215500,0,0,0,0,0,4426.94,4427.33
666,180019,ROYCO SC 500AN AYM,0,MSG,MSG,RTG,LOS,DOS,,1,1,48,0,3,1,0,0,,5000,0,0,4800,0,0,215500,0,0,0,0,0,13859145.63,4427.33
667,180020,RINSO 195GR P5000 ISI 18,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,18,0,3,1,0,0,,4500,0,0,4300,0,0,72500,0,0,0,0,0,3610.24,3625
668,180021,ROYCO AYAM 220gr,0,MSG,MSG,PCS,PCS,DOS,,1,1,24,0,3,1,0,0,,9500,0,0,9250,0,0,207500,0,0,0,0,0,8383.93,8385.21
669,180022,RICE VINEGAR NC TTS cuka jepang,0,SAOS,SAOS,BTL,BTL,DOS,,1,1,24,0,3,1,0,0,,27500,0,0,25000,0,0,490000,0,0,0,0,0,19781.03,19791.67
670,180023,ROYCO IKAN SC,0,MSG,MSG,RTG,LOS,DOS,,1,1,24,0,3,1,0,0,,5000,0,0,4500,0,0,103000,0,0,0,0,0,4033.81,4035.17
671,180024,RINSO CAIR SC. (ISI 8),0,DETERGEN,DETERGEN,LSN,LSN,DOS,,1,1,8,0,3,1,0,0,,10000,0,0,9000,0,0,70000,0,0,0,0,0,7463.43,8062.5
672,180025,RAMEN YES HAKATA 2+1,0,MIE,MIE,PCS,PCS,DOS,,1,1,40,0,3,1,0,0,,3500,0,0,3250,0,0,118000,0,0,0,0,0,2840.98,2894.5
673,180027,RINSO SC 40GR BARU,0,,,LSN,LSN,SAK,,1,1,6,0,3,1,0,0,,10000,0,0,10000,0,0,57500,0,0,0,0,0,9009.5,9009.5
674,180028,R________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,180029,R________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,190001,SABUN ASEPSO,0,SABUN,SABUN,BKS,BKS,LSN,,1,1,12,0,3,1,0,0,,8500,0,0,8500,0,0,90000,0,0,0,0,0,4870.59,6900
677,190002,SABUN BABY CUSSON 80GR,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,144,0,3,2,0,0,,3800,0,0,42000,0,0,500000,0,0,0,0,0,3020.83,3020.83
678,190003,SABUN CITRA xxx,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,144,0,3,2,0,0,,3500,0,0,34000,0,0,385000,0,0,0,0,0,0,0
679,190004,SABUN DETTOL B.,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,144,0,3,2,0,0,,6500,0,0,70000,0,0,790000,0,0,0,0,0,5285.26,5309.11
680,190005,SABUN DETTOL K,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,144,0,3,2,0,0,,3500,0,0,40000,0,0,465000,0,0,0,0,0,1440.96,1805.56
681,190006,SABUN FRES,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,72,0,3,2,0,0,,3000,0,0,34500,0,0,198000,0,0,0,0,0,2623.5,2623.5
682,190007,SABUN GIV,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,72,0,3,2,0,0,,2900,0,0,33500,0,0,187500,0,0,0,0,0,2595.98,2571.03
683,190008,SABUN GIV CAIR RV k,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,48,0,3,1,0,0,,2250,0,0,2250,0,0,98500,0,0,0,0,0,1715.52,1809.04
684,190009,SABUN NUVO CAIR RV k,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,48,0,3,1,0,0,,2250,0,0,2250,0,0,99000,0,0,0,0,0,1868.99,1859.81
685,190010,SABUN HARMONI,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,72,0,3,2,0,0,,2750,0,0,28500,0,0,160000,0,0,0,0,0,1944.5,1944.44
686,190011,SABUN JF SULFUR xxx,0,SABUN,SABUN,BKS,BKS,LSN,,1,1,12,0,3,1,0,0,,8500,0,0,8500,0,0,102000,0,0,0,0,0,0,0
687,190012,SABUN KODOK O,0,SABUN,SABUN,BKS,LOS,DOS,,1,1,40,0,3,1,0,0,,7000,0,0,6500,0,0,232000,0,0,0,0,0,5425,5425
688,190013,SABUN LIFEBOY,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,144,0,3,2,0,0,,3500,0,0,37500,0,0,445000,0,0,0,0,0,3313.11,3600
689,190014,SABUN LUX,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,144,0,3,2,0,0,,4500,0,0,50000,0,0,575000,0,0,0,0,0,2.64,3600
690,190015,SABUN MEDICARE,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,72,0,3,2,0,0,,3000,0,0,33000,0,0,190000,0,0,0,0,0,2384.06,2252.78
691,190016,SABUN NUVO xxxxxxxxxxxx,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,72,0,3,2,0,0,,3000,0,0,34000,0,0,192500,0,0,0,0,0,2473.58,1967.63
692,190017,SABUN SEHAT,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,72,0,3,2,0,0,,2750,0,0,30000,0,0,175000,0,0,0,0,0,2323.34,2291.67
693,190018,SABUN SHINZUI,0,SABUN,SABUN,BKS,LSN,DOS,,1,12,144,0,3,2,0,0,,4500,0,0,52000,0,0,615000,0,0,0,0,0,4190.93,4190.6
694,190019,SAFT INSTANT GOLD 500GR,0,MISC,BAHAN KUE,BKS,BKS,DOS,,1,1,20,0,3,1,0,0,,55000,0,0,54500,0,0,1075000,0,0,0,0,0,51198.83,51500
695,190020,PAK MAYA SC 11GR,0,MISC,BAHAN KUE,PCS,PRES,KTK,,1,4,60,0,3,2,0,0,,3500,0,0,12500,0,0,165000,0,0,0,0,0,2500,2500
696,190021,SAJIKU NASI GORENG,0,MISC,BUMBU,RTG,RTG,DOS,,1,1,20,0,3,1,0,0,,17000,0,0,17000,0,0,320000,0,0,0,0,0,12290,12290
697,190022,SAJIKU TEPUNG BUMBU K.1500,0,MISC,BUMBU,RTG,RTG,DOS,,1,1,20,0,3,1,0,0,,12000,0,0,12000,0,0,230000,0,0,0,0,0,0,0
698,190023,SAMBAL TERASI FINA,0,SAOS,SAOS,PRES,PRES,DOS,,1,1,10,0,3,1,0,0,,12500,0,0,12000,0,0,110000,0,0,0,0,0,10493.71,10500.36
699,190024,SANTAN BUBUK SASA,0,SANTAN,SANTAN,PRES,PRES,DOS,,1,1,10,0,3,1,0,0,,19500,0,0,19500,0,0,192000,0,0,0,0,0,12748.8,12748.8
700,190025,SANTAN KARA BUBUK,0,SANTAN,SANTAN,RTG,RTG,DOS,,1,1,6,0,3,1,0,0,,26500,0,0,26000,0,0,157000,0,0,0,0,0,8110.98,11237
701,190026,SANTAN KARA TCA,0,MISC,BUMBU,BKS,BKS,DOS,,1,1,36,0,3,1,0,0,,5000,0,0,4500,0,0,155000,0,0,0,0,0,4189.04,4122.78
702,190027,SANTAN ROSE TCA,0,SANTAN,SANTAN,BKS,BKS,DOS,,1,1,36,0,3,1,0,0,,4000,0,0,4000,0,0,135000,0,0,0,0,0,0,2472.22
703,190028,SAXXXXXX,0,,,BKS,IKT,DOS,,1,3,36,0,3,2,0,0,,3500,0,0,10500,0,0,95000,0,0,0,0,0,2242.61,2250
704,190029,SAORI TIRAM SC,0,MISC,BUMBU,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,26000,0,0,25500,0,0,300000,0,0,0,0,0,23382.42,24250
705,190030,SAOS TOMAT ABC JRG,0,SAOS,SAOS,JRG,,,,1,1,1,0,1,1,0,0,,110000,0,0,0,0,0,0,0,0,0,0,0,97646.25,98000
706,190031,SAOS LOMBOK BAHAGIA,0,SAOS,SAOS,BTL,BTL,DOS,,1,1,12,0,3,1,0,0,,20500,0,0,20000,0,0,233000,0,0,0,0,0,18339.86,18333.33
707,190032,SAOS LOMBOK TIGA ANAK,0,SAOS,SAOS,ISI,BTL,DOS,,1,1,12,0,3,2,0,0,,12500,0,0,13500,0,0,152000,0,0,0,0,0,11000,11000
708,190033,SAOS SAMBAL ABC BTL 335ML BELING xxx,0,SAOS,SAOS,BTL,BTL,DOS,,1,1,24,0,3,1,0,0,,14500,0,0,14500,0,0,338000,0,0,0,0,0,0,0
709,190034,SAOS SAMBAL ABC MJ 135ML,0,SAOS,SAOS,BTL,BTL,DOS,,1,1,48,0,3,1,0,0,,7500,0,0,7000,0,0,330000,0,0,0,0,0,6477.51,6500
710,190035,SAOS SAMBAL ABC SC.,0,SAOS,SAOS,PRES,PRES,DOS,,1,1,21,0,3,1,0,0,,7500,0,0,7500,0,0,142500,0,0,0,0,0,6287.77,6561.1
